SITE NAME,COUNTRY,LAT,LON,BEARING,independent_intersection_lat,d_I (current),d_II,d_III,d_IV,d_V,d_min_5pole,nearest_pole_5pole,d_min_6pole,nearest_pole_6pole
Cosa,Italy,42.4109,11.2863,-20.0,74.66980730613889,15.330192693861108,1.3301926938611075,2.4698073061388897,10.569807306138898,22.369807306138895,1.3301926938611075,II,1.3301926938611075,II
La Quemada ,Mexico,22.4552,-102.821,14.5,74.8368664525279,15.1631335474721,1.1631335474720998,2.6368664525278973,10.736866452527906,22.536866452527903,1.1631335474720998,II,1.1631335474720998,II
Uxmal,Mexico,20.3601,-89.771,12.0,74.77427541085007,15.225724589149934,1.2257245891499338,2.5742754108500634,10.674275410850072,22.47427541085007,1.2257245891499338,II,1.2257245891499338,II
Acanceh,Mexico,20.8133,-89.4524,12.0,74.76460582105233,15.235394178947672,1.2353941789476721,2.564605821052325,10.664605821052334,22.46460582105233,1.2353941789476721,II,1.2353941789476721,II
Karaböcülü Harabeleri,Turkey,36.4541,33.9156,-19.0,74.8045593300895,15.195440669910496,1.1954406699104965,2.6045593300895007,10.70455933008951,22.504559330089506,1.1954406699104965,II,1.1954406699104965,II
Kanlidivane,Turkey,36.5231,34.1233,-19.0,74.81572701661598,15.18427298338402,1.1842729833840195,2.6157270166159776,10.715727016615986,22.515727016615983,1.1842729833840195,II,1.1842729833840195,II
Cempoala,Mexico,19.447,-96.4056,13.0,74.92663551123836,15.07336448876164,1.0733644887616407,2.7266355112383565,10.826635511238365,22.626635511238362,1.0733644887616407,II,1.0733644887616407,II
Palenque,Mexico,17.4841,-92.0462,12.0,74.90510517256986,15.094894827430139,1.0948948274301387,2.7051051725698585,10.805105172569867,22.605105172569864,1.0948948274301387,II,1.0948948274301387,II
Tikal,Guatemala,17.2222,-89.6242,11.5,74.90152789819554,15.098472101804461,1.098472101804461,2.701527898195536,10.801527898195545,22.601527898195542,1.098472101804461,II,1.098472101804461,II
Ayanis temple,Turkey,38.7083,43.21155,-19.0,74.9432266369106,15.056773363089405,1.0567733630894054,2.7432266369105918,10.8432266369106,22.643226636910597,1.0567733630894054,II,1.0567733630894054,II
Fortress of Hayk,Turkey,38.3522,43.4576,-19.0,74.8583297999186,15.141670200081407,1.141670200081407,2.65832979991859,10.758329799918599,22.558329799918596,1.141670200081407,II,1.141670200081407,II
Tula,Mexico,20.0633,-99.3404,13.5,74.9899215195066,15.010078480493405,1.010078480493405,2.789921519506592,10.8899215195066,22.689921519506598,1.010078480493405,II,1.010078480493405,II
Becan,Mexico,18.5164,-89.4661,11.5,75.03208497751633,14.967915022483666,0.9679150224836661,2.832084977516331,10.93208497751634,22.732084977516337,0.9679150224836661,II,0.9679150224836661,II
Cahuachi,Peru,-14.8183,-75.1165,7.0,74.96776309545677,15.032236904543225,1.0322369045432254,2.767763095456772,10.86776309545678,22.667763095456777,1.0322369045432254,II,1.0322369045432254,II
Calakmul,Mexico,18.1067,-89.8116,11.5,75.06079262996232,14.939207370037678,0.9392073700376784,2.8607926299623188,10.960792629962327,22.760792629962324,0.9392073700376784,II,0.9392073700376784,II
Guachimontones,Mexico,20.6955,-103.838,14.0,75.22756923318563,14.772430766814367,0.7724307668143666,3.0275692331856305,11.127569233185639,22.927569233185636,0.7724307668143666,II,0.7724307668143666,II
El Tajín,Mexico,20.4452,-97.3777,13.0,75.23329873531144,14.766701264688564,0.7667012646885638,3.0332987353114333,11.133298735311442,22.93329873531144,0.7667012646885638,II,0.7667012646885638,II
Rockwall,USA,32.931,-96.46,15.0,75.2412666264878,14.7587333735122,0.7587333735122002,3.041266626487797,11.141266626487806,22.941266626487803,0.7587333735122002,II,0.7587333735122002,II
Lubaantun,Belize,16.282,-88.9593,11.0,75.23396883523374,14.766031164766261,0.766031164766261,3.033968835233736,11.133968835233745,22.933968835233742,0.766031164766261,II,0.766031164766261,II
Carnac,France,47.5925,-3.083,-18.5,75.50015876099616,14.499841239003842,0.4998412390038425,3.3001587609961547,11.400158760996163,23.20015876099616,0.4998412390038425,II,0.4998412390038425,II
Karanis,Turkey,29.5177,30.9033,-17.0,75.23530379982624,14.76469620017376,0.7646962001737592,3.035303799826238,11.135303799826247,22.935303799826244,0.7646962001737592,II,0.7646962001737592,II
Garni temple,Armenia,40.1124,44.7303,-19.0,75.13897728586404,14.861022714135956,0.8610227141359559,2.9389772858640413,11.03897728586405,22.838977285864047,0.8610227141359559,II,0.8610227141359559,II
Lamanai,Belize,17.7679,-88.6527,11.0,75.34188044777294,14.658119552227063,0.6581195522270633,3.141880447772934,11.241880447772942,23.04188044777294,0.6581195522270633,II,0.6581195522270633,II
Altun Ha,Belize,17.7646,-88.348,11.0,75.26615315602908,14.733846843970923,0.7338468439709231,3.066153156029074,11.166153156029083,22.96615315602908,0.7338468439709231,II,0.7338468439709231,II
Tell al-Rimah (Taya),Iraq,36.2596,42.4516,-18.0,75.3392996429369,14.660700357063106,0.6607003570631065,3.1392996429368907,11.2392996429369,23.039299642936896,0.6607003570631065,II,0.6607003570631065,II
Teotenango,Mexico,19.1088,-99.5982,13.0,75.43106740734765,14.568932592652345,0.5689325926523452,3.231067407347652,11.33106740734766,23.131067407347658,0.5689325926523452,II,0.5689325926523452,II
Mixco Viejo,Mexico,14.8724,-90.6638,11.0,75.47854738769246,14.521452612307542,0.5214526123075416,3.2785473876924556,11.378547387692464,23.17854738769246,0.5214526123075416,II,0.5214526123075416,II
Kohunlich,Mexico,18.4178,-88.7907,11.0,75.45811647601381,14.541883523986186,0.5418835239861863,3.258116476013811,11.35811647601382,23.158116476013817,0.5418835239861863,II,0.5418835239861863,II
Kinichná,Mexico,18.6609,-88.7674,11.0,75.48372618169151,14.516273818308491,0.5162738183084912,3.283726181691506,11.383726181691515,23.18372618169151,0.5162738183084912,II,0.5162738183084912,II
La Centinela,Peru,-13.451,-76.17,7.0,75.47484552283102,14.525154477168982,0.5251544771689822,3.274845522831015,11.374845522831023,23.17484552283102,0.5251544771689822,II,0.5251544771689822,II
Babylon New,Iraq,32.5422,44.4211,-17.0,75.4820794173037,14.517920582696306,0.5179205826963056,3.2820794173036916,11.3820794173037,23.182079417303697,0.5179205826963056,II,0.5179205826963056,II
Tikal,Guatemala,17.2191,-89.62,11.0,75.50643471841516,14.493565281584836,0.4935652815848357,3.3064347184151615,11.40643471841517,23.206434718415167,0.4935652815848357,II,0.4935652815848357,II
Calca,Peru,-13.4142,-71.8439,6.0,75.53848333906232,14.461516660937676,0.46151666093767574,3.3384833390623214,11.43848333906233,23.238483339062327,0.46151666093767574,II,0.46151666093767574,II
Temples of Bagan (small cluster),Myanmar,21.1807,94.8957,-9.0,75.48962143740029,14.510378562599712,0.5103785625997119,3.2896214374002852,11.389621437400294,23.18962143740029,0.5103785625997119,II,0.5103785625997119,II
Becan,Mexico,18.518,-89.468,11.0,75.63143322549101,14.368566774508992,0.36856677450899156,3.4314332254910056,11.531433225491014,23.33143322549101,0.36856677450899156,II,0.36856677450899156,II
Ek' Balam,Mexico,20.8907,-88.13605,11.0,75.62965203205178,14.37034796794822,0.37034796794822,3.429652032051777,11.529652032051786,23.329652032051783,0.37034796794822,II,0.37034796794822,II
Big Qırq Qız Qala,Oezbekistan,42.008,61.1576,-17.0,75.61206310033316,14.38793689966684,0.3879368996668404,3.4120631003331567,11.512063100333165,23.312063100333162,0.3879368996668404,II,0.3879368996668404,II
Lothal,India,22.5237,72.2485,-13.0,75.5621035792367,14.437896420763295,0.4378964207632947,3.3621035792367024,11.462103579236711,23.262103579236708,0.4378964207632947,II,0.4378964207632947,II
Qasr al-Abd,Jordan,31.9128,35.7518,-17.0,75.62144323967931,14.378556760320691,0.3785567603206914,3.4214432396793057,11.521443239679314,23.32144323967931,0.3785567603206914,II,0.3785567603206914,II
Calakmul,Mexico,18.1067,-89.8116,11.0,75.65971034760808,14.340289652391917,0.3402896523919168,3.4597103476080804,11.559710347608089,23.359710347608086,0.3402896523919168,II,0.3402896523919168,II
Chichen Itza,Mexico,20.681,-88.57,11.0,75.70426214371382,14.29573785628618,0.29573785628618054,3.5042621437138166,11.604262143713825,23.404262143713822,0.29573785628618054,II,0.29573785628618054,II
Conímbriga,Portugal,40.098,-8.495,-14.0,75.72219016109534,14.277809838904659,0.27780983890465905,3.522190161095338,11.622190161095347,23.422190161095344,0.27780983890465905,II,0.27780983890465905,II
Temple of Belur,India,13.1629,75.8604,-12.0,75.712302570324,14.287697429676001,0.2876974296760011,3.512302570323996,11.612302570324005,23.412302570324,0.2876974296760011,II,0.2876974296760011,II
Hampi,India,15.3325,76.4596,-12.0,75.66631181866491,14.333688181335091,0.33368818133509137,3.466311818664906,11.566311818664914,23.36631181866491,0.33368818133509137,II,0.33368818133509137,II
El Tajín,Mexico,20.4479,-97.3772,12.5,75.76201801761749,14.237981982382507,0.23798198238250734,3.56201801761749,11.662018017617498,23.462018017617496,0.23798198238250734,II,0.23798198238250734,II
Monte Albán,Mexico,17.0468,-96.7637,12.0,75.79119202126208,14.208807978737923,0.2088079787379229,3.5911920212620743,11.691192021262083,23.49119202126208,0.2088079787379229,II,0.2088079787379229,II
Yaxchilan,Mexico,16.8992,-90.96545,11.0,75.77573859829381,14.224261401706187,0.2242614017061868,3.5757385982938104,11.675738598293819,23.475738598293816,0.2242614017061868,II,0.2242614017061868,II
Acropolis,Greece,37.9703,23.7278,-18.0,75.77190063090606,14.22809936909394,0.22809936909393969,3.5719006309060575,11.671900630906066,23.471900630906063,0.22809936909393969,II,0.22809936909393969,II
Uxmal,Mexico,20.3586,-89.7727,11.0,75.93738634311194,14.062613656888061,0.06261365688806109,3.737386343111936,11.837386343111945,23.63738634311194,0.06261365688806109,II,0.06261365688806109,II
Volubilis,Morocco,34.0736,-5.5554,-13.0,75.87652750837717,14.123472491622834,0.12347249162283447,3.6765275083771627,11.776527508377171,23.57652750837717,0.12347249162283447,II,0.12347249162283447,II
Quiahuiztlán,Mexico,19.6696,-96.4145,12.0,76.03622361619804,13.963776383801957,0.036223616198043374,3.8362236161980405,11.936223616198049,23.736223616198046,0.036223616198043374,II,0.036223616198043374,II
Cempoala,Mexico,19.4466,-96.4056,12.0,76.00762052626219,13.992379473737813,0.0076205262621869,3.807620526262184,11.907620526262193,23.70762052626219,0.0076205262621869,II,0.0076205262621869,II
Moral Reforma,Mexico,17.7705,-91.2977,11.0,75.95001868798562,14.049981312014381,0.049981312014381274,3.750018687985616,11.850018687985624,23.65001868798562,0.049981312014381274,II,0.049981312014381274,II
Dzibilchaltun,Mexico,21.0913,-89.5978,11.0,75.99531034551464,14.004689654485361,0.004689654485360961,3.795310345514636,11.895310345514645,23.695310345514642,0.004689654485360961,II,0.004689654485360961,II
Xcambo,Mexico,21.3136,-89.354,11.0,75.97064533230142,14.029354667698584,0.02935466769858408,3.770645332301413,11.870645332301422,23.67064533230142,0.02935466769858408,II,0.02935466769858408,II
Palenque,Mexico,17.4841,-92.0462,11.0,76.0751578270009,13.924842172999107,0.07515782700089346,3.8751578270008906,11.9751578270009,23.775157827000896,0.07515782700089346,II,0.07515782700089346,II
Karanis,Turkey,29.5177,30.9033,-16.0,76.08983707390189,13.91016292609811,0.08983707390189011,3.8898370739018873,11.989837073901896,23.789837073901893,0.08983707390189011,II,0.08983707390189011,II
Micia,Romania,45.9151,22.8163,-20.0,76.17461420582748,13.825385794172519,0.17461420582748133,3.9746142058274785,12.074614205827487,23.874614205827484,0.17461420582748133,II,0.17461420582748133,II
El Tajín,Mexico,20.4479,-97.3772,12.0,76.29354757716428,13.706452422835724,0.2935475771642757,4.093547577164273,12.193547577164281,23.99354757716428,0.2935475771642757,II,0.2935475771642757,II
Pallka,Peru,-9.5376,-77.9943,7.0,76.28079921517299,13.71920078482701,0.28079921517299056,4.080799215172988,12.180799215172996,23.980799215172993,0.28079921517299056,II,0.28079921517299056,II
Babylon,Iraq,32.5363,44.4208,-16.0,76.3515718219349,13.648428178065103,0.3515718219348969,4.151571821934894,12.251571821934903,24.0515718219349,0.3515718219348969,II,0.3515718219348969,II
Tourega,Portugal,38.5019,-8.0282,-13.0,76.31277186183328,13.687228138166716,0.31277186183328354,4.112771861833281,12.21277186183329,24.012771861833286,0.31277186183328354,II,0.31277186183328354,II
Teotenango,Mexico,19.1097,-99.599,12.0,76.4865006104312,13.513499389568807,0.4865006104311931,4.28650061043119,12.386500610431199,24.186500610431196,0.4865006104311931,II,0.4865006104311931,II
Xochicalco,Mexico,18.804,-99.2955,12.0,76.40620171759433,13.593798282405672,0.4062017175943282,4.206201717594325,12.306201717594334,24.10620171759433,0.4062017175943282,II,0.4062017175943282,II
Cerro de la Estrella,Mexico,19.3438,-99.0898,12.0,76.43549519534278,13.564504804657219,0.43549519534278147,4.235495195342779,12.335495195342787,24.135495195342784,0.43549519534278147,II,0.43549519534278147,II
Casa Blanca,El Salvador,13.9884,-89.6732,10.0,76.4126787091569,13.587321290843093,0.4126787091569071,4.212678709156904,12.312678709156913,24.11267870915691,0.4126787091569071,II,0.4126787091569071,II
Sechin Alto,Peru,-9.4838,-78.2599,7.0,76.387491305583,13.612508694417002,0.3874913055829978,4.187491305582995,12.287491305583004,24.087491305583,0.3874913055829978,II,0.3874913055829978,II
Eshnunna (Sumer),Iraq,33.484,44.728,-16.0,76.477555096243,13.522444903757005,0.47755509624299464,4.277555096242992,12.377555096243,24.177555096242997,0.47755509624299464,II,0.47755509624299464,II
Ka'ba-ye Zartosht,Iran,29.9885,52.874,-15.0,76.43262619321412,13.56737380678588,0.4326261932141193,4.2326261932141165,12.332626193214125,24.132626193214122,0.4326261932141193,II,0.4326261932141193,II
Pompeii,Italy,40.7494,14.4855,-17.0,76.63024790983854,13.369752090161455,0.6302479098385447,4.430247909838542,12.53024790983855,24.330247909838548,0.6302479098385447,II,0.6302479098385447,II
Belevi Mausoleum,Turkey,38.0148,27.4716,-17.0,76.63804854126637,13.361951458733628,0.6380485412663717,4.438048541266369,12.538048541266377,24.338048541266375,0.6380485412663717,II,0.6380485412663717,II
Little Kyz Kala,Turkmenistan,37.6534,62.1528,-15.0,76.59456405480847,13.405435945191527,0.5945640548084725,4.39456405480847,12.494564054808478,24.294564054808475,0.5945640548084725,II,0.5945640548084725,II
Kohunlich,Mexico,18.4193,-88.7916,10.0,76.68225522523767,13.317744774762332,0.6822552252376681,4.482255225237665,12.582255225237674,24.38225522523767,0.6822552252376681,II,0.6822552252376681,II
Hermopolis,Egypt,27.7815,30.8041,-15.0,76.71433087583247,13.285669124167526,0.7143308758324736,4.514330875832471,12.61433087583248,24.414330875832476,0.7143308758324736,II,0.7143308758324736,II
Sidon Sea Castle,Lebanon,33.5671,35.371,-16.0,76.71797858681123,13.282021413188772,0.7179785868112276,4.517978586811225,12.617978586811233,24.41797858681123,0.7179785868112276,II,0.7179785868112276,II
Mitla,Mexico,16.927,-96.3595,11.0,76.82834670208426,13.17165329791574,0.8283467020842608,4.628346702084258,12.728346702084266,24.528346702084264,0.8283467020842608,II,0.8283467020842608,II
Becan,Mexico,18.5167,-89.4664,10.0,76.84253602323888,13.157463976761122,0.8425360232388783,4.6425360232388755,12.742536023238884,24.54253602323888,0.8425360232388783,II,0.8425360232388783,II
Dougga,Tunesia,36.4222,9.2183,-15.0,76.81529829868076,13.184701701319241,0.8152982986807586,4.615298298680756,12.715298298680764,24.51529829868076,0.8152982986807586,II,0.8152982986807586,II
Niha,Lebanon,33.8947,35.9624,-16.0,76.76479708508583,13.235202914914169,0.7647970850858314,4.564797085085829,12.664797085085837,24.464797085085834,0.7647970850858314,II,0.7647970850858314,II
El Mirador,Guatemala,17.756,-89.921,10.0,76.85650854507654,13.143491454923463,0.8565085450765366,4.656508545076534,12.756508545076542,24.55650854507654,0.8565085450765366,II,0.8565085450765366,II
Nadzcaán,Mexico,18.6065,-89.8462,10.0,76.93429075143106,13.065709248568936,0.9342907514310639,4.734290751431061,12.83429075143107,24.634290751431067,0.9342907514310639,II,0.9342907514310639,II
Chichen Itza,Mexico,20.681,-88.57,10.0,76.89991488429673,13.100085115703266,0.8999148842967344,4.6999148842967315,12.79991488429674,24.599914884296737,0.8999148842967344,II,0.8999148842967344,II
Cahuachi,Peru,-14.8188,-75.1166,6.0,77.16571950000184,12.834280499998158,1.1657195000018419,4.965719500001839,13.065719500001848,24.865719500001845,1.1657195000018419,II,1.1657195000018419,II
Lyrbe,Turkey,36.8739,31.4753,-16.5,76.86419966821128,13.135800331788715,0.8641996682112847,4.664199668211282,12.76419966821129,24.564199668211288,0.8641996682112847,II,0.8641996682112847,II
Hosn Suleiman,Syria,34.9305,36.2453,-16.0,76.92575877553658,13.074241224463421,0.925758775536579,4.725758775536576,12.825758775536585,24.625758775536582,0.925758775536579,II,0.925758775536579,II
Dzibilchaltun,Mexico,21.0907,-89.5966,7.0,80.81037202465212,9.189627975347875,4.810372024652125,8.610372024652122,16.71037202465213,28.510372024652128,4.810372024652125,II,4.810372024652125,II
Chacmultun,Mexico,20.1693,-89.3391,10.0,77.00552679004288,12.994473209957121,1.0055267900428788,4.805526790042876,12.905526790042884,24.70552679004288,1.0055267900428788,II,1.0055267900428788,II
Prasat Phum Prasat,Cambodia,12.55,105.073,-6.0,77.0626456865159,12.937354313484093,1.062645686515907,4.862645686515904,12.962645686515913,24.76264568651591,1.062645686515907,II,1.062645686515907,II
